Enlace, Nombre, Provincia, Localidad, Direccion, Tlf, Email, Web-Site, Pistas
https://www.rfet.es/es/club/club-de-tenis-tortosa, Club de tenis tortosa, Tarragona, Tortosa, CARRETERA SIMPATICA 89 - 43500 TORTOSA, 977443006, clubtenistortosa@gmail.com , -, 5
https://www.rfet.es/es/club/club-de-tenis-valls, Club de tenis valls, Tarragona, Valls, APARTADO 132 - 43800 VALLS, 977612889, info@clubtennisvalls.com, -, 8
https://www.rfet.es/es/club/club-esportiu-amposta, Club esportiu amposta, Tarragona, Amposta, PARTIDA AMETLLER S/N - 43870 AMPOSTA, 977702156, ceamposta@hotmail.com, -, 4
https://www.rfet.es/es/club/club-esportiu-beach-tennis-torredembarra, Club esportiu beach tennis torredembarra, Tarragona, Torredembarra, C/ ROSELLA S/N (PAVELLÓ POLIESPORTIU SANT JORDI) - 43830 TORREDEMBARRA, 641800168, info@beachtennistorredembarra.com, https://beachtennistorredembarra.com, 10
https://www.rfet.es/es/club/club-esportiu-esplai-de-constanti, Club esportiu esplai de constantí, Tarragona, Constantí, C/ LLEIDA 10 - 43120 CONSTANTÍ, 630763834, clubesportiuesplaiconstanti@gmail.com, -, 2
https://www.rfet.es/es/club/club-esportiu-johnny-montanes, Club esportiu johnny montañes, Tarragona, Sant carles de la rapita, C/ DELICIES 32 - 43540 SANT CARLES DE LA RAPITA, 609443115, -, -, 3
https://www.rfet.es/es/club/club-gimnastico-de-tarragona, Club gimnastico de tarragona, Tarragona, Tarragona, PARTIDA BUDALLERA S/N - 43007 Tarragona, 977215103, administracio@gimnasticdetarragona.cat, -, 9
https://www.rfet.es/es/club/club-juventud-dulldecona, Club juventud d´ulldecona, Tarragona, Ulldecona, VICENT AUBA 13 - 43550 ULLDECONA, 977573416, clubjoventut.ulldecona@gmail.com, -, 2
https://www.rfet.es/es/club/club-maritimo-altafulla, Club maritimo altafulla, Tarragona, Altafulla, PESCADORS 31 - 43893 ALTAFULLA, 977650263, -, -, 3
https://www.rfet.es/es/club/club-nautic-tennis-calafell, Club nautic-tennis calafell, Tarragona, Calafell, APARTADO CORREOS 102 - 43820 CALAFELL, 977695956, aperez20@xtec.cat, -, 6
https://www.rfet.es/es/club/club-sports-tennis-cunit, Club sports tennis cunit, Tarragona, Cunit, CTRA.CUNIT A CLARIANA 27 - 43881 CUNIT, 977676103, ctcunit@ctcunit.com, -, 8
https://www.rfet.es/es/club/club-tenis-comarruga-atletic, Club tenis comarruga atletic, Tarragona, Coma-ruga (el vendrell), VIAL EL MOLINET S/N - 43880 COMA-RUGA (EL VENDRELL), 977681127, javier.gamero72@gmail.com, -, 6
https://www.rfet.es/es/club/ad-polideportivo-andorra, A.d. polideportivo andorra, Teruel, Andorra, AV. POLIDEPORTIVO S/N - 44500 ANDORRA, 978843803, poliandorra@aytoandorra.es, -, 2
https://www.rfet.es/es/club/club-de-tenis-calanda, Club de tenis calanda, Teruel, Calanda, GASPAR SANZ 32 - 44570 CALANDA, 978846383, enriquegros@telefonica.net, -, 3
https://www.rfet.es/es/club/club-de-tenis-teruel, Club de tenis teruel, Teruel, Teruel, CAMINO DE LAS PISCINAS S/N - 44001 TERUEL, 978602622, -, -, 2
https://www.rfet.es/es/club/asociacion-recreativa-los-alcores, Asociación recreativa los alcores, Toledo, Talavera de la reina, APARTADO 127 - 45600 TALAVERA DE LA REINA, 925801330, asociacion@clublosalcores.es, -, 10
https://www.rfet.es/es/club/cd-tenis-montalban, C.d. tenis montalbán, Toledo, La puebla de montalbán, C/ EL GRECO 16 - 45516 LA PUEBLA DE MONTALBÁN, 682686952, ds.sport.toledo@gmail.com, -, 3
https://www.rfet.es/es/club/cdb-escuela-tenis-y-padel-talavera, C.d.b. escuela tenis y pádel talavera, Toledo, Talavera de la reina, MEDELLIN 16 1º B - 45600 TALAVERA DE LA REINA, 692977236, info@etptalavera.com, -, 3
https://www.rfet.es/es/club/cde-alcardetenis, C.d.e. alcardetenis, Toledo, Villanueva de alcardete, TENIS 13 - 45810 VILLANUEVA DE ALCARDETE, 925167518, alcardetenis@hotmail.com, -, -
https://www.rfet.es/es/club/cde-de-tenis-de-yuncos, C.d.e. de tenis de yuncos, Toledo, Yuncos, SANCHO PANZA S/N - 45210 YUNCOS, 925553556, smdyuncos.mmmf@gmail.com, -, 3
https://www.rfet.es/es/club/cde-de-tenis-villacanas, C.d.e. de tenis villacañas, Toledo, Villacañas, GABRIEL Y GALAN2 - 45860 VILLACAÑAS, 925161369, tenisvillacas@hotmail.com, -, 3
https://www.rfet.es/es/club/cde-querotenis, C.d.e. querotenis, Toledo, Quero, QUERO DE ECUADOR 16 - 45790 QUERO, -, -, -, 2
https://www.rfet.es/es/club/cde-tenis-illescas, C.d.e. tenis illescas, Toledo, Illescas, AZORES 31 B - 45200 ILLESCAS, 687322521, cdetenisillescas@hotmail.es, -, -
https://www.rfet.es/es/club/cde-tenis-villa-de-sonseca, C.d.e. tenis villa de sonseca, Toledo, Sonseca, C/ ANTONIO MORALEDA 6 - 45100 SONSECA, 687064018, josemitenniscoach@gmail.com, -, 2
https://www.rfet.es/es/club/cde-fair-play-elite, C.d.e. “fair play élite“, Toledo, Talavera la reina, C/ DEL PARQUE 3 - 6º C - 45694 TALAVERA LA REINA, 654398776, cde.fairplay@gmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-de-mora, Club de tenis de mora, Toledo, Mora,  PASEO DE LAS DELICIAS 12 - 45400 MORA, 650231553, clubtenismora@gmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-la-bastida, Club de tenis la bastida, Toledo, Toledo, S.PEDRO EL VERDE23 CHALET 3 - 45004 TOLEDO, 925253233, ctbastida@yahoo.es, -, 4
https://www.rfet.es/es/club/club-de-tenis-quintanar, Club de tenis quintanar, Toledo, Quintanar de la orden, JUAN ALDUDO 3 - 45800 QUINTANAR DE LA ORDEN, 665640679, rafael.villasenor@cnmc.es, -, 6
https://www.rfet.es/es/club/club-de-tenis-toledo, Club de tenis toledo, Toledo, Toledo, APARTADO 77 - 45080 TOLEDO, 925224278, clubdetenistoledo@gmail.com, -, 5
https://www.rfet.es/es/club/club-deportivo-academia-de-tenis-moreno, Club deportivo academia de tenis moreno, Toledo, Talavera de la reina, C/ JARDINES 6 2º A - 45600 TALAVERA DE LA REINA, 627042130, cde.atm@gmail.com, -, 4
https://www.rfet.es/es/club/club-deportivo-club-de-tenis-ciudad-de-toledo, Club deportivo club de tenis ciudad de toledo, Toledo, Toledo, C/ RÍO TORCÓN 4 C 3º C - 45007 TOLEDO, 635574041, ct_ciudad_de_toledo@outlook.com, -, 9
https://www.rfet.es/es/club/club-deportivo-club-de-tenis-y-padel-alguacil, Club deportivo club de tenis y pádel alguacil, Toledo, Sonseca, C/ CÓRDOBA 35 - 45100 SONSECA, 691669776, clubtenisalguacil@gmail.com, https://clubtenisalguacil.es, 1
https://www.rfet.es/es/club/club-deportivo-el-mirador, Club deportivo el mirador, Toledo, Toledo, AVDA. TARPEYA S/N - 45007 TOLEDO, 925231484, clubelmiradortoledo@gmail.com, -, 2
https://www.rfet.es/es/club/club-deportivo-elemental-chela-tenis-club, Club deportivo elemental chela tenis club, Toledo, Villafranca de los caballeros, MACARENA 1 - 45730 VILLAFRANCA DE LOS CABALLEROS, 667306684, chelatenisclub@gmail.com, -, 4
https://www.rfet.es/es/club/club-deportivo-club-de-tenis-bargas, Club deportivo “club de tenis bargas“, Toledo, Bargas, C/ CAMILO JOSÉ CELA 2 2ª 3ª - 45593 BARGAS, 678607660, rodrigt85@gmail.com, -, 1
https://www.rfet.es/es/club/club-padel-y-tenis-vitasport, Club pádel y tenis vitasport, Toledo, Talavera de la reina, PLAZA DE SAN MIGUEL 3 1º A - 45600 TALAVERA DE LA REINA, 680203428, victor.vitasport@gmail.com, -, 9
https://www.rfet.es/es/club/tenis-ciudad-de-la-ceramica, Tenis ciudad de la ceramica, Toledo, Talavera de la reina, AVD.FRANCISCO AGUIRRE248 6 D - 45600 TALAVERA DE LA REINA, 925811153, betaga@telepolis.com, -, 5
https://www.rfet.es/es/club/club-abc-tenis, Club abc tenis, Valencia, Torrent, C/ VIRGEN DE LA PAZ 16 1ª - 46900 TORRENT, 650826666, tenisabctenis@gmail.com, -, 2
https://www.rfet.es/es/club/club-alge-tenis, Club alge-tenis, Valencia, Algemesi, APARTADO 33 - 46680 ALGEMESI, 962420742, -, -, 2
https://www.rfet.es/es/club/club-de-campo-el-bosque-deportivo, Club de campo el bosque deportivo, Valencia, Chiva, URBANIZACIÓN EL BOSQUE 31 - 46370 CHIVA, 961804170, -, -, 4
https://www.rfet.es/es/club/club-de-campo-los-monasterios, Club de campo los monasterios, Valencia, Puzol, PASEO DE LA COLUMNA S/N - 46530 PUZOL, 961405359, admon@monasterios.e.telefonica.net, -, 5
https://www.rfet.es/es/club/club-de-tenis-albal, Club de tenis albal, Valencia, Albal, POLIDEPORTIVO ERMITA SANTA ANAS/N - 46470 ALBAL, 616667462, -, -, 2
https://www.rfet.es/es/club/club-de-tenis-alberic, Club de tenis alberic, Valencia, Alberic, RAMON Y CAJAL 16 3 - 46260 ALBERIC, 689049887, ctalberic@ctalberic.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-alcira, Club de tenis alcira, Valencia, Alcira, APARTADO 26 - 46600 ALCIRA, 962414461, clubdetenis@clubdetenisalzira.com, -, 5
https://www.rfet.es/es/club/club-de-tenis-almusafes, Club de tenis almusafes, Valencia, Almusafes, AUSIAS MARCHS/N (CENTRE CULTURAL) - 46440 ALMUSAFES, 961784555, -, -, 3
https://www.rfet.es/es/club/club-de-tenis-ayora, Club de tenis ayora, Valencia, Ayora, URBANIZACION BAÑOSS/N - 46620 AYORA, 961890465, -, -, 4
https://www.rfet.es/es/club/club-de-tenis-bellreguart, Club de tenis bellreguart, Valencia, Bellreguart, CTRA.PLAYAS/N KM.2500 - 46713 BELLREGUART, 962818550, tenis@clubdetenisbellreguard.com, -, 6
https://www.rfet.es/es/club/club-de-tenis-benaguasil, Club de tenis benaguasil, Valencia, Benaguasil, SERRAS/N - 46180 BENAGUASIL, 962731936, clubtenisbenaguasil@gmail.com, -, 4
https://www.rfet.es/es/club/club-de-tenis-beniganim, Club de tenis beniganim, Valencia, Beniganim, APARTADO 32 - 46830 BENIGANIM, 655421650, clubtenisbeniganim@gmail.com, https://clubdetenisbeniganim.com/, 3
https://www.rfet.es/es/club/club-de-tenis-bocairente, Club de tenis bocairente, Valencia, Bocairent, VILLENA S/N - 46880 BOCAIRENT, 962350468, -, -, 3
https://www.rfet.es/es/club/club-de-tenis-burjasot, Club de tenis burjasot, Valencia, Burjasot, PASAJE PROFESOR RICARDO ORBAICETA 1-28 - 46100 BURJASOT, 963637149, ctenisburjassot@gmail.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-camp-bixquert, Club de tenis camp bixquert, Valencia, Xativa, APARTADO 139 - 46800 XATIVA, 962273902, info@clubdeteniscampbixquert.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-canals, Club de tenis canals, Valencia, Canals, PARTIDA REDONDA S/N - 46650 CANALS, 962241173, -, -, 6
https://www.rfet.es/es/club/club-de-tenis-carcaixent, Club de tenis carcaixent, Valencia, Carcaixent, URBANIZACIÓN SAN BLAS S/N - 46740 CARCAIXENT, 699268739, joanandresllopis@gmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-carlet, Club de tenis carlet, Valencia, Carlet, APARTADO 54 - 46240 CARLET, 962532693, -, -, 7
https://www.rfet.es/es/club/club-de-tenis-castellonense, Club de tenis castellonense, Valencia, Villanueva de castellon, HERMANA ASUNCION 35 - 46270 VILLANUEVA DE CASTELLON, 962452331, -, -, 4
https://www.rfet.es/es/club/club-de-tenis-catarroja, Club de tenis catarroja, Valencia, Catarroja, C/ SAN VICENTE FERRER 11 PTA. 2 - 46470 CATARROJA, 961269229, pacoribes60@gmail.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-de-aielo-de-malferit, Club de tenis de aielo de malferit, Valencia, Aielo de malferit, AVDA. DE JAUME I S/N (POLIDEPORTIVO) - 46812 AIELO DE MALFERIT, 649758030, santipenades@hotmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-el-collao, Club de tenis el collao, Valencia, Manises, CTRA. RIBARROJA KM. 7 CUESTA EL COLLAO CASETA DE BUZONES - 46940 MANISES, 962771632, presidente@teniselcollao.es , -, 7
https://www.rfet.es/es/club/club-de-tenis-el-puig, Club de tenis el puig, Valencia, El puig, CAMI DE LA PRADERA S/N - 46540 EL PUIG, 961472000, ctelpuig@gmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-futures-leliana, Club de tenis futures l'eliana, Valencia, L'eliana, C/ MARQUESOS DEL TREMOLAR 9 - 46183 L'ELIANA, 962740055, clubdetenisfuturesleliana@gmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-gandia, Club de tenis gandia, Valencia, Grao de gandia, CAMINO VIEJO DE CULLERA S/N  - 46730 GRAO DE GANDIA, 962841657, info@clubtenisgandia.com, -, 11
https://www.rfet.es/es/club/club-de-campo-la-galera, Club de campo la galera, Valladolid, Valladolid, CTRA.DE FUENSALDAÑA KM 25 - 47009 VALLADOLID, 983331977, -, -, 9
https://www.rfet.es/es/club/club-de-tenis-valladolid-2006, Club de tenis valladolid 2006, Valladolid, Valladolid, CTRA. DE RUEDA 187 - 47008 VALLADOLID, 983202682, Ctvall2006@gmail.com, -, 1
https://www.rfet.es/es/club/club-deportivo-club-raqueta-valladolid, Club deportivo club raqueta valladolid, Valladolid, Simancas, ARCES 13 URB. EL PICHÓN - 47130 SIMANCAS, 983632005, feariast@clubraqueta.es, -, 7
https://www.rfet.es/es/club/club-deportivo-federado-infinity-tenis, Club deportivo federado infinity tenis, Valladolid, Medina del campo, C/ SAN LÁZARO 38 - 47400 MEDINA DEL CAMPO, 605077724, infinitytennisct@gmail.com, -, 2
https://www.rfet.es/es/club/club-deportivo-federado-vegasport, Club deportivo federado vegasport, Valladolid, Arroyo de la encomienda, GLORIETA LA FLECHA S/N - 47195 ARROYO DE LA ENCOMIENDA, 663482680, aesguevillastennisacademy@gmail.com, https://aesguevillas.com, 7
https://www.rfet.es/es/club/club-deportivo-lasa-sport, Club deportivo lasa sport, Valladolid, Valladolid, CTRA. DE RUEDA 187 BIS - 47008 VALLADOLID, 983247110, info@lasasport.es, https://lasasport.es, 7
https://www.rfet.es/es/club/club-deportivo-match-ball-09, Club deportivo match ball 09, Valladolid, Valladolid, BARBECHO23 (LOCAL) - 47014 VALLADOLID, 687131913, leoferrerotejedor@hotmail.com, -, -
https://www.rfet.es/es/club/club-tenis-medina-del-campo, Club tenis medina del campo, Valladolid, Medina del campo, APARTADO 262 - 47400 MEDINA DEL CAMPO, 639337124, ctmedinadelcampo@hotmail.com, -, 2
https://www.rfet.es/es/club/real-sociedad-hipica-de-valladolid, Real sociedad hipica de valladolid, Valladolid, Valladolid, CAÑADA REAL S/N - 47008 VALLADOLID, 983249380, hipica@hipica.e.telefonica.net, -, 8
https://www.rfet.es/es/club/union-deportiva-sur, Union deportiva sur, Valladolid, Valladolid, APARTADO 5214 - 47080 VALLADOLID, 983279808, udcsur@gmail.com, -, -
https://www.rfet.es/es/club/barrikako-abaroa-tenis-kirol-taldea, Barrikako abaroa tenis kirol taldea, Vizcaya, Getxo, MATXITXAKO7 1 DCHA - 48993 GETXO, 607669073, barrikatenistaldea@gmail.com, -, 2
https://www.rfet.es/es/club/bidealde-tenis-club-de-barakaldo, Bidealde tenis club de barakaldo, Vizcaya, Barakaldo, C/ URETA (EL REGATO) 7-1 - 48903 BARAKALDO, 634498419, ctbidealde@gmail.com  , -, 3
https://www.rfet.es/es/club/bilbao-tenis-club, Bilbao tenis club, Vizcaya, Bilbao, VICENTE GARAMENDI 5 1ºA - 48006 BILBAO, 636833755, contacto@bilbaotenisclub.com, -, 5
https://www.rfet.es/es/club/cd-de-atletismo-begonalde, C.d. de atletismo begoñalde, Vizcaya, Bilbao, STRD. MASUSTEGUI 329 PBJ - 48002 BILBAO, 944005476, tenisbegonalde@gmail.com, https://clubtenisbegonalde.eu, 2
https://www.rfet.es/es/club/cd-de-tenis-artunduaga, C.d. de tenis artunduaga, Vizcaya, Basauri, POLIDEPORTIVO Bº.ARTUNDUAGA S/N - 48970 BASAURI, 696944167, -, -, 4
https://www.rfet.es/es/club/cd-de-tenis-kaialde-de-santurtzi, C.d. de tenis kaialde de santurtzi, Vizcaya, Santurtzi, HERRIBITARTE1 5º CENTRO - 48980 SANTURTZI, 626027838, club_kaialde@hotmail.com, -, 4
https://www.rfet.es/es/club/cd-tenis-elexalde-mendian, C.d. tenis elexalde mendian, Vizcaya, Galdakao, BEREZIKOETXE 11  - 48960 GALDAKAO, 688829018, clubdeteniselexaldemendian@gmail.com, -, -
https://www.rfet.es/es/club/club-de-campo-laukariz, Club de campo laukariz, Vizcaya, Laukariz-mungia, URBIDE S/N - 48100 LAUKARIZ-MUNGIA, 946740858, cclaukariz@euskalnet.net, -, 5
https://www.rfet.es/es/club/club-de-tenis-basigo-de-bakio, Club de tenis básigo de bakio, Vizcaya, Bakio, C/ LUZARRAGAKO BIDEA 4 - 5º IZQUIERDA - 48130 BAKIO, 607842590, ctbasigodebakio@gmail.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-fadura, Club de tenis fadura, Vizcaya, Bilbao, ZAMAKOLA 114 7ºH (SR.VIANA) - 48003 BILBAO, 609400742, oviana1968@gmail.com, -, 14
https://www.rfet.es/es/club/club-de-tenis-landako, Club de tenis landako, Vizcaya, Bilbao, URIBARRI 26 1º DCHA - 48007 BILBAO, 686992676, clubdetenislandako@hotmail.com, -, 3
https://www.rfet.es/es/club/club-de-tenis-plentzia, Club de tenis plentzia, Vizcaya, Getxo, CAMINO DE LA GALEA 36-D - 48993 GETXO, 652719847, tenisplentzia@gmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-santurtzi, Club de tenis santurtzi, Vizcaya, Santurtzi, PASEO REINA VICTORIAS/N - 48980 SANTURTZI, 944629325, -, -, 4
https://www.rfet.es/es/club/club-de-tenis-zornotza, Club de tenis zornotza, Vizcaya, Amorebieta, APARTADO 73 - 48340 AMOREBIETA, 659459370, loliteniszornotza@hotmail.com, -, 2
https://www.rfet.es/es/club/club-deportivo-de-tenis-playas-de-getxo, Club deportivo de tenis playas de getxo, Vizcaya, Sopela, C/ KUKULLU 38 3º DCHA. - 48600 SOPELA, 659059243, tenisplayasdegetxo@gmail.com, -, -
https://www.rfet.es/es/club/club-deportivo-kodillo-tenis, Club deportivo kodillo tenis, Vizcaya, Leioa, GRUPO SAN JUAN 4 - 48940 LEIOA, 685751519, osgaram@g.mail.com, -, 1
https://www.rfet.es/es/club/club-kiroleta, Club kiroleta, Vizcaya, Bakio, SAN PELAIOKO BIDE NAGUSIA 46 - 48130 BAKIO, 946194040, club@kiroleta.es, -, 2
https://www.rfet.es/es/club/club-martiartu, Club martiartu, Vizcaya, Erandio, CTRA.GOIERRI A MARTIARTU7 - 48950 ERANDIO, 944640011, admin@clubmartiartu.com, -, 4
https://www.rfet.es/es/club/ibarreta-tenis-club-barakaldo, Ibarreta tenis club barakaldo, Vizcaya, Barakaldo, VEGA LA PUNTA S/N (POLIDEPORTIVO DE LASESARRE) - 48901 BARAKALDO, 688824676, info@ibarretatenis.es, -, 3
https://www.rfet.es/es/club/lonbo-arrigorriagako-tenis-kluba, Lonbo arrigorriagako tenis kluba, Vizcaya, Arrigorriaga, C/ SEVERO OCHOA 1 - 48480 ARRIGORRIAGA, -, lonbotenisarrigorriaga@gmail.com, -, 3
https://www.rfet.es/es/club/muskiz-ko-otsoak-tenis-kirol-elkartea, Muskiz-ko otsoak tenis kirol elkartea, Vizcaya, Muskiz, POLID.MUNICIPAL-CTR.LA PLAYA1 - 48550 MUSKIZ, 946708319, -, -, 4
https://www.rfet.es/es/club/real-club-jolaseta, Real club jolaseta, Vizcaya, Getxo, AVDA.  LOS CHOPOS 18 - 48992 GETXO, 944911600, deportes@jolaseta.com, -, 11
https://www.rfet.es/es/club/zallako-landaberri-tenis-kluba, Zallako landaberri tenis kluba, Vizcaya, Zalla, BARRIO ARECHAGA S/N - 48860 ZALLA, 626058109, zallateniskluba@gmail.com, -, 1
https://www.rfet.es/es/club/club-de-tenis-zamora, Club de tenis zamora, Zamora, Zamora, ATILANO 7 4ª PLANTA - 49017 ZAMORA, 628489002, ctz@hotmail.es, -, 1
https://www.rfet.es/es/club/club-deportivo-benavente-tenis, Club deportivo benavente tenis, Zamora, Benavente, SAN ANTON 36 2 - 49600 BENAVENTE, 687752175, info@benaventetenis.es, -, 3
https://www.rfet.es/es/club/club-nautico-de-zamora, Club nautico de zamora, Zamora, Zamora, APARTADO 118 - 49080 ZAMORA, 980569392, -, -, 3
https://www.rfet.es/es/club/ad-ciudad-deportiva-calatayud, A.d. ciudad deportiva calatayud, Zaragoza, Calatayud, ARQUITECTO MEDARDE 15 4ºF - 50300 CALATAYUD, 655466877, miguel.agustin.falomir@gmail.com, -, 3
https://www.rfet.es/es/club/ad-stadium-delicias, A.d. stadium delicias, Zaragoza, Zaragoza, AV. FRANCISCO DE GOYA 21 11º IZQUIERDA - 50006 ZARAGOZA, 976272794, robertodastis@yahoo.es, -, 2
https://www.rfet.es/es/club/ad-tenis-turiaso, A.d. tenis turiaso, Zaragoza, Tarazona, CARRERA ZARAGOZA22 3º B - 50500 TARAZONA, 976644776, tenispadelturiaso@outlook.com, -, 3
https://www.rfet.es/es/club/agrupacion-deportiva-metropolitan-paraiso, Agrupación deportiva metropolitan paraíso, Zaragoza, Zaragoza, PASEO SAGASTA S/N RESIDENCIAL PARAÍSO 10 LC - 50008 ZARAGOZA, 976221998, tenispadel.paraiso@clubmetropolitan.net, -, 4
https://www.rfet.es/es/club/agrupacion-deportiva-stadium-venecia, Agrupación deportiva stadium venecia, Zaragoza, Zaragoza, FRAY JULIAN GARCES 100-106 - 50007 ZARAGOZA, 976384212, info@stadiumvenecia.com, -, 3
https://www.rfet.es/es/club/agrupacion-deportiva-tenis-ejea, Agrupación deportiva tenis ejea, Zaragoza, Ejea de los caballeros, C/ CONSTITUCIÓN S/N (POLIDEPORTIVO SECCIÓN DE TENIS) - 50600 EJEA DE LOS CABALLEROS, 629348603, soloescar@gmail.com, -, 3
https://www.rfet.es/es/club/agrupacion-deportiva-tenis-utebo, Agrupación deportiva tenis utebo, Zaragoza, Utebo, AV. LAS FUENTES 12 - 50180 UTEBO, 976787262, ctu@clubtenisutebo.es, -, 4
https://www.rfet.es/es/club/centro-natacion-helios, Centro natacion helios, Zaragoza, Zaragoza, PARQUE MACANAZ S/N - 50018 ZARAGOZA, 976520753, tenis@cnhelios.com, -, 8
https://www.rfet.es/es/club/club-de-tenis-borja, Club de tenis borja, Zaragoza, Borja, C/ MONCAYO 24 2º IZQUIERDA - 50540 BORJA, 605150939, ca.lazaro@hotmail.com, -, 2
https://www.rfet.es/es/club/club-de-tenis-caspe, Club de tenis caspe, Zaragoza, Caspe, AVDA.JOAQUIN COSTA2 ESC 1ª 2º A - 50700 CASPE, 976636648, info@clubdeteniscaspe.es, -, 2
https://www.rfet.es/es/club/club-de-tenis-el-burgo-de-ebro, Club de tenis el burgo de ebro, Zaragoza, El burgo de ebro, C/ NORIA 16 PORTAL 2 2º B - 50730 EL BURGO DE EBRO, 625823499, clubdeteniselburgodeebro@gmail.com, -, 1
https://www.rfet.es/es/club/club-de-tenis-maria-de-huerva, Club de tenis maría de huerva, Zaragoza, María de huerva, PLAZA AYUNTAMIENTO 1 - 50430 MARÍA DE HUERVA, 630360189, mail@mariatenisclub.es, -, 3
https://www.rfet.es/es/club/club-de-tenis-meridiano-cero, Club de tenis meridiano cero, Zaragoza, Caspe, APARTADO CORREOS 71 - 50700 CASPE, 976631770, -, -, 2
https://www.rfet.es/es/club/club-deportivo-santiago, Club deportivo santiago, Zaragoza, Zaragoza, AUGUSTO BEBEL 16 - 50015 ZARAGOZA, 976526911, -, -, 3
https://www.rfet.es/es/club/club-deportivo-stadium-casablanca, Club deportivo stadium casablanca, Zaragoza, Zaragoza, VÍA IBÉRICA 69-77 - 50012 ZARAGOZA, 976791070, tenispadel@stadiumcasablanca.com       , -, 13
https://www.rfet.es/es/club/club-deportivo-y-social-montecanal, Club deportivo y social montecanal, Zaragoza, Zaragoza, LA MESTA S/N - 50012 ZARAGOZA, 976755800, cdmontecanal@cdmontecanal.com, -, 2
https://www.rfet.es/es/club/club-estadio-miralbueno-el-olivar, Club estadio miralbueno el olivar, Zaragoza, Zaragoza, ARGUALAS 50 - 50011 ZARAGOZA, 976306923, tenis@elolivar.com, -, 15
https://www.rfet.es/es/club/club-militar-el-soto, Club militar el soto, Zaragoza, Zaragoza, CAMINO DE LA ALMOZARA S/N. - 50003 ZARAGOZA, 976435070, sfervil@oc.mde.es, -, 7
https://www.rfet.es/es/club/real-zaragoza-club-de-tenis, Real zaragoza club de tenis, Zaragoza, Zaragoza, CTRA. AEROPUERTO KM.58 - 50190 ZARAGOZA, 976346193, comunicación@rzct.com , -, 14
https://www.rfet.es/es/club/sociedad-de-tiro-de-pichon, Sociedad de tiro de pichón, Zaragoza, Zaragoza, AV. ALMOZARA S/N - 50003 ZARAGOZA, 976432500, administrador@tirodepichon.es, -, 7
https://www.rfet.es/es/club/tenis-club-tauste, Tenis club tauste, Zaragoza, Tauste, PLAZA DE ESPAÑA - 50660 TAUSTE, 976854950, -, -, 3
https://www.rfet.es/es/club/zaragoza-tenis-odisea, Zaragoza tenis odisea, Zaragoza, Zaragoza, PASEO FERNANDO EL CATOLICO 23 8º - 50006 ZARAGOZA, 976348658, zaragozatenisodisea@gmail.com, -, 2
